ETA,EXP_REGION_CODE,IMP_REGION_CODE,EXP_INVOICE_CURRENCY,EXP_PRICE,MID_INVOICE_CURRENCY,MID_PRICE,M3,CNT
2012/2/9,ID,MY,USD,34125.62,THB,34967.05,77.916,172
2012/2/9,ID,VE,USD,45.968,USD,47.263,0.8,1
2012/2/9,C1,AR,THB,678.17,USD,34.356,8.916,14
2012/2/9,C1,I1,THB,17.6,USD,0.638,6,2
2012/2/9,C1,MY,THB,69562.25,THB,71245.68,154.61,368
2012/2/9,C1,TW,THB,1563.52,USD,53.103,69.12,2
2012/2/8,PH,TW,USD,93.258,USD,97.064,1.974,11
2012/2/8,C1,ID,THB,77304.2,THB,79153.18,161.094,351
2012/2/8,C1,MX,THB,223.088,USD,233.894,52.128,51
2012/2/8,C1,MY,THB,17.669,THB,556.644,17.028,7
2012/2/8,C1,ZA,THB,6390.97,USD,220.878,37.491,61
2012/2/8,TW,AU,USD,665.972,USD,687.038,133.403,111
2012/2/7,C1,MY,THB,438.171,USD,450.997,42.613,89
2012/2/7,TW,AU,USD,141.35,USD,144.538,38.909,24
2012/2/6,ID,TH,USD,10.605,USD,10.93,1.908,1
2012/2/6,C1,BR,THB,692.746,USD,721.644,64.116,61
2012/2/5,ID,MY,USD,261.55,USD,9.025,62.88,1
2012/2/5,ID,PH,USD,55280.14,USD,1964.14,11.695,19
2012/2/5,ID,ZA,USD,394.72,USD,20.207,8.095,6
2012/2/5,MY,ID,USD,974.85,THB,1013.61,73.157,23
2012/2/5,PH,ID,USD,27363.79,USD,929.986,80.485,108
2012/2/5,C1,BR,THB,41505.66,THB,42576.901,247.4,281
2012/2/5,C1,EG,THB,33051.34,USD,1122.268,304.876,318
2012/2/5,C1,ID,THB,7.76,USD,8.066,0.785,1
2012/2/5,C1,MY,THB,2464.15,USD,2464.15,93.248,114
2012/2/5,C1,PH,THB,77.775,USD,81.854,31.669,17
2012/2/5,C1,ZA,THB,345.942,USD,355.277,27.016,31
2012/2/5,C1,ZA,THB,5566.44,USD,196.267,291.816,77
2012/2/5,TW,BR,USD,49209.78,USD,1690.822,134.269,95
2012/2/4,AR,VE,USD,71595.04,THB,73291.8,210.111,451
2012/2/4,ID,PH,USD,30695.7,USD,1053.83,39.166,220
2012/2/4,ID,TW,USD,561.814,USD,585.369,19.977,142
2012/2/4,C1,I2,THB,464.935,USD,479.302,65.676,7
2012/2/4,C1,ID,THB,63.74,USD,2.202,0.13,1
2012/2/4,C1,MY,THB,25860.23,USD,879.921,110.874,143
2012/2/4,C1,VN,THB,218.82,USD,11.676,4.319,4
2012/2/3,ID,VN,USD,56817.65,THB,58161.36,151.958,300
2012/2/3,MY,ID,USD,21019.92,USD,756.48,229.658,172
2012/2/3,C1,BR,THB,1686.3,THB,1803.85,0.161,1
2012/2/3,C1,I1,THB,48807.41,USD,1691.72,208.131,386
2012/2/3,C1,ID,THB,7849.14,AUD,251.39,18.844,9
2012/2/3,C1,MY,THB,21416.03,USD,749.15,182.544,69
2012/2/3,C1,PK,THB,66895.68,THB,74467.572,178.81,36
2012/2/3,C1,TW,THB,28613.15,USD,976.785,371.269,327
2012/2/2,C1,AR,THB,67280.25,THB,68844.1,87.145,317
2012/2/2,C1,AU,THB,35317.83,THB,36194.39,44.104,146
2012/2/2,C1,AU,THB,7.49,USD,7.8,7.144,3
2012/2/2,C1,ID,THB,71.282,USD,73.108,2.573,2
2012/2/2,C1,ID,THB,25505.04,USD,833.47,26.323,87
2012/2/2,C1,MY,THB,510.7,USD,25.924,4.257,11
2012/2/2,C1,TW,THB,62483.41,THB,63985.69,169.076,374
2012/2/1,ID,AR,USD,441.23,USD,14.99,70.538,3
2012/2/1,PH,TW,USD,12349.34,AUD,400.54,12.229,8
2012/2/1,C1,EG,THB,10835.15,USD,377.05,148.085,40
2012/2/1,C1,ID,THB,1581.62,USD,53.504,13.114,21
2012/2/1,C1,MY,THB,53022,THB,54278.7,87.624,308
2012/1/31,C1,AR,THB,100.418,USD,105.683,24.97,15
2012/1/31,C1,AU,THB,7632.58,USD,263.326,48.424,64
2012/1/31,C1,AU,THB,37.84,USD,38.749,4.42,4
2012/1/31,C1,C1,THB,519.062,USD,536.04,75.709,110
2012/1/31,C1,MY,THB,547.738,USD,569.773,82.206,45
2012/1/31,TW,AU,USD,261.55,USD,9.025,62.88,1
2012/1/30,C1,BR,THB,12499.28,THB,12810.18,193.102,91
2012/1/29,ID,MY,USD,30147.73,USD,1024.011,75.706,130
2012/1/29,ID,PH,USD,59206.74,THB,60726.442,209.764,266
2012/1/29,PH,ID,USD,20389.59,USD,695.656,270.958,187
2012/1/29,C1,BR,THB,87.963,USD,91.085,39.816,11
2012/1/29,C1,MY,THB,616.428,USD,636.563,75.981,105
2012/1/29,C1,PH,THB,17.669,THB,556.644,15.48,7
2012/1/29,C1,ZA,THB,585.777,USD,602.012,65.79,55
2012/1/29,C1,ZA,THB,235.59,USD,7.23,2.304,1
2012/1/28,ID,BR,USD,1740.65,USD,62.71,191.12,16
2012/1/28,ID,MY,USD,48971.28,USD,1682.887,140.022,99
2012/1/28,ID,TH,USD,58779.03,THB,60188.9,166.031,309
2012/1/28,ID,TW,USD,696.784,USD,25.586,15.08,3
2012/1/28,C1,BR,THB,31101.02,USD,1067.62,51.765,215
2012/1/28,C1,I2,THB,859.949,USD,895.396,19.845,176
2012/1/28,C1,ID,THB,370.565,USD,382.02,38.75,12
2012/1/28,C1,MY,THB,27321.99,USD,931.419,107.937,146
2012/1/28,C1,TR,THB,57872.85,THB,59248.92,122.559,306
2012/1/28,C1,VN,THB,25909.57,USD,927.07,333.404,234
2012/1/27,ID,VN,USD,192.49,THB,198.44,1.428,1
2012/1/27,MY,ID,USD,23992.39,USD,827.29,36.576,141
2012/1/27,C1,I1,THB,0.131,USD,0.133,0.198,1
2012/1/27,C1,MY,THB,47676.13,USD,1652.39,316.862,396
2012/1/27,C1,PK,THB,7165.81,AUD,229.04,12.395,8
2012/1/27,C1,TW,THB,10809.62,USD,379.89,109.229,38
2012/1/27,C1,VE,THB,66895.68,THB,69075.147,193.406,36
2012/1/27,TW,ID,USD,26659.88,USD,906.402,368.563,320
2012/1/26,C1,AR,THB,65752.07,THB,67303.66,169.032,409
2012/1/26,C1,AU,THB,38481.77,THB,39467.98,75.65,201
2012/1/26,C1,AU,THB,0.055,USD,0.056,0.008,1
2012/1/26,C1,ID,THB,80.761,USD,82.741,51,10
2012/1/26,C1,ID,THB,163.73,USD,165.98,39.439,9
2012/1/26,C1,MY,THB,58798.37,THB,60196.32,155.532,288
2012/1/26,C1,TW,THB,781.59,USD,26.674,69.12,1
2012/1/26,TW,VN,USD,48.58,THB,1539.22,7.071,15
2012/1/25,ID,MY,USD,434,USD,14.74,46.48,2
2012/1/25,ID,ZA,USD,61999.11,THB,63488.32,154.414,323
2012/1/25,C1,MY,THB,165.902,USD,174.336,59.252,39
2012/1/25,C1,ZA,THB,2.291,USD,2.638,0.892,2
2012/1/25,TW,TH,USD,7273.02,USD,250.935,72.416,69
2012/1/24,C1,AR,THB,223.52,USD,11.376,2.711,4
2012/1/24,C1,MY,THB,48.796,USD,49.992,36.72,6
2012/1/24,TW,AU,USD,898.742,USD,928.742,74.343,167
2012/1/23,ID,C1,USD,305.182,USD,309.558,63.659,28
2012/1/23,C1,BR,THB,261.55,USD,9.025,31.44,1
2012/1/23,C1,ID,THB,6580.5,THB,6784.84,78.919,36
2012/1/22,ID,MY,USD,334.98,USD,13.66,1.178,7
2012/1/22,ID,PH,USD,91.916,USD,119.935,3.256,5
2012/1/22,PH,ID,USD,1142.24,USD,1142.24,295.05,230
2012/1/22,C1,BR,THB,5021.39,USD,175.933,330.119,48
2012/1/22,C1,MY,THB,72684.2,USD,2492.45,129.836,129
2012/1/22,C1,PK,THB,59615.38,THB,61042.34,152.906,394
2012/1/22,TW,AU,USD,31715.15,USD,1079.096,80.655,110
2012/1/21,AR,VE,USD,138.91,USD,4.97,14.4,3
2012/1/21,C1,I2,THB,20567.47,USD,713.23,7.952,139
2012/1/21,C1,ID,THB,34175.15,THB,35053.989,296.369,197
2012/1/21,C1,MY,THB,21209.75,USD,723.616,262.873,197
2012/1/21,C1,PH,THB,633.183,USD,652.76,53.424,7
2012/1/21,C1,US,THB,22.652,USD,23.35,9.02,6
2012/1/21,C1,VN,THB,43596.16,USD,1487.902,156.496,214
2012/1/21,C1,ZA,THB,55461.76,THB,56775.76,134.462,313
2012/1/21,C1,ZA,THB,22168.48,USD,790.9,224.899,173
2012/1/20,MY,ID,USD,23938.38,USD,826.12,37.233,134
2012/1/20,PH,ID,USD,10.59,USD,0.358,0.2,1
2012/1/20,C1,I1,THB,2.88,USD,3.204,6.144,2
2012/1/20,C1,MY,THB,39.63,THB,1257.43,7.699,11
2012/1/20,C1,PK,THB,9.533,USD,9.832,10.359,14
2012/1/20,C1,VE,THB,29.403,THB,922.863,13.588,11
2012/1/20,C1,ZA,THB,7165.81,AUD,229.04,16.224,8
2012/1/20,TW,I1,USD,10809.62,USD,379.89,182.947,38
2012/1/20,TW,TH,USD,125136.31,THB,129231.185,176.752,65
2012/1/19,ID,I1,USD,39711.75,USD,1361.968,345.09,520
2012/1/19,ID,TH,USD,58535.11,THB,59924.55,197.419,326
2012/1/19,C1,AU,THB,20856.91,THB,21433.04,24.205,107
2012/1/19,C1,AU,THB,55.335,USD,56.7,20.4,7
2012/1/19,C1,ID,THB,71.282,USD,73.108,1.693,2
2012/1/19,C1,ID,THB,91.04,USD,3.26,5.12,2
2012/1/19,C1,MY,THB,254,USD,10.67,1.248,6
2012/1/19,C1,TW,THB,52607.07,THB,53856.02,131.471,313
2012/1/18,ID,MY,USD,0.87,USD,1.437,0.024,1
2012/1/18,PH,TW,USD,4.131,USD,5.74,1.17,9
2012/1/18,C1,CZ,THB,359.478,USD,373.763,18.744,75
2012/1/18,C1,ID,THB,50238.44,USD,1740.84,418.687,409
2012/1/18,C1,MY,THB,247.41,USD,7.23,1.824,1
2012/1/18,TW,ID,USD,66584.11,THB,68212.17,161.435,373
2012/1/17,ID,PK,USD,35163.82,USD,1212.23,38.731,213
2012/1/17,ID,VN,USD,143.343,USD,150.435,29.444,33
2012/1/17,C1,AR,THB,380.542,USD,393.898,31.489,55
2012/1/17,C1,BR,THB,5588.49,USD,192.82,20.489,59
2012/1/17,C1,MY,THB,68365.87,THB,70594.482,163.452,37
2012/1/17,C1,VE,THB,30598.89,USD,1046.246,267.652,336
2012/1/17,TW,AU,USD,18.754,USD,19.344,1.6,4
2012/1/16,ID,PH,USD,8420.3,JPY,8837.96,79.82,6
2012/1/16,C1,BR,THB,92.905,USD,104.603,29.322,11
2012/1/16,C1,ID,THB,261.55,USD,9.025,62.88,1
2012/1/16,C1,ID,THB,19512.01,USD,204.8,3.099,44
2012/1/15,MY,ID,USD,8337.87,THB,8586.52,77.697,32
2012/1/15,PH,ID,JPY,30637.1,USD,1045.412,39.147,97
2012/1/15,PH,ID,USD,1895.78,USD,1895.78,140.088,138
2012/1/15,C1,BR,THB,788.202,USD,813.503,69.663,111
2012/1/15,C1,EG,THB,382.555,USD,392.579,12.517,30
2012/1/15,C1,MY,THB,73.31,USD,74.957,33.185,14
2012/1/15,C1,PH,THB,3771.82,USD,130.101,16.903,23
2012/1/14,AR,VE,USD,1587.53,USD,54.027,12.072,20
2012/1/14,ID,MY,USD,91.84,USD,3.26,5.376,2
2012/1/14,ID,TW,USD,519.77,USD,19.403,210.472,13
2012/1/14,ID,ZA,USD,50248.71,USD,1741.59,117.852,86
2012/1/14,C1,BR,THB,64511.29,THB,66040.72,131.971,320
2012/1/14,C1,C1,THB,27678.77,USD,958.41,13.169,152
2012/1/14,C1,CZ,THB,34386.64,THB,35272.125,249.556,199
2012/1/14,C1,I2,THB,19821.85,USD,676.296,307.157,180
2012/1/14,C1,ID,THB,554.083,USD,571.044,58.188,75
2012/1/14,C1,MY,THB,581.279,USD,599.25,47.7,6
2012/1/14,C1,VN,THB,35.41,AUD,34.54,11.792,4
2012/1/14,C1,ZA,THB,228.74,USD,8.005,0.72,3
2012/1/14,C1,ZA,THB,26455.69,USD,908.733,67.429,136
2012/1/13,ID,MY,USD,265.41,USD,10.88,2.532,8
2012/1/13,MY,ID,USD,55262.65,THB,56573.13,120.153,285
2012/1/13,PH,AU,USD,17376.11,USD,623.18,55.678,144
2012/1/13,C1,C2,THB,28.211,THB,880.272,11.685,8
2012/1/13,C1,I1,THB,81260.77,USD,2816.56,263.084,663
2012/1/13,C1,ID,THB,7165.81,AUD,229.04,18.333,8
2012/1/13,C1,MY,THB,10809.62,USD,379.89,182.195,38
2012/1/13,C1,PK,THB,383.29,USD,19.203,7.638,9
2012/1/12,ID,TH,USD,48655.64,THB,49816.03,94.858,215
2012/1/12,C1,AR,THB,32425.29,USD,1129.34,246.078,41
2012/1/12,C1,AU,THB,17555.7,THB,18018.64,26.352,106
2012/1/12,C1,AU,THB,25370.32,USD,875.39,36.524,151
2012/1/12,C1,ID,THB,13.17,USD,13.72,4.408,5
2012/1/12,C1,MY,THB,48.394,USD,49.586,13.6,6
2012/1/12,C1,PK,THB,71.369,USD,73.197,2.825,3
2012/1/12,C1,TW,THB,156.72,USD,5.02,12.408,1
2012/1/12,C1,VE,THB,233.99,USD,7.23,2.88,1
2012/1/11,ID,AR,USD,52383.31,THB,53627.08,77.349,225
2012/1/11,ID,MY,USD,40.49,THB,1284.04,3.847,8
2012/1/11,PH,TW,USD,64.52,USD,2.195,0.074,1
2012/1/11,C1,AR,THB,110.86,USD,3.891,3.978,2
2012/1/11,C1,BR,THB,48943.01,USD,1697.05,120.541,104
2012/1/11,C1,MY,THB,50843.12,THB,52048.98,87.578,304
2012/1/11,TW,TH,USD,117.098,USD,122.549,59.796,31
2012/1/10,C1,BR,THB,29.172,THB,910.286,15.598,10
2012/1/10,C1,GB,THB,63.96,USD,71.753,17.58,9
2012/1/10,C1,ID,THB,11217.7,USD,387.002,69.616,82
2012/1/10,C1,MY,THB,1563.18,USD,53.348,103.68,2
2012/1/10,TW,AU,USD,9.174,USD,9.472,2.8,4
2012/1/9,ID,TH,USD,78.14,USD,2.638,0.128,1
2012/1/9,PH,ID,USD,1353.6,USD,52.924,8.154,13
2012/1/9,C1,BR,THB,14826.9,USD,508.139,5.089,55
2012/1/9,C1,ZA,THB,7.99,USD,8.3,0.628,1
2012/1/8,MY,I1,USD,41.91,THB,1318.6,3.64,7
2012/1/8,C1,GB,THB,5557.52,USD,5557.52,375.491,479
2012/1/8,C1,ID,THB,58.704,USD,60.145,6.46,7
2012/1/8,C1,PH,THB,442.547,USD,457.612,52.034,84
2012/1/8,TW,BR,USD,366.125,USD,375.815,36.024,32
2012/1/8,TW,TH,USD,4.68,USD,0.028,0.008,1
2012/1/7,AR,VE,USD,66573.78,THB,68162.58,116.159,316
2012/1/7,ID,MY,USD,33539.44,USD,1160.41,16.118,202
2012/1/7,ID,PH,USD,39703.4,THB,40725.558,242.74,257
2012/1/7,ID,TW,USD,29456.12,USD,1004.919,281.799,261
2012/1/7,C1,I1,THB,601.163,USD,619.74,51.522,8
2012/1/7,C1,MY,THB,32212.12,USD,1105.285,108.237,144
2012/1/7,C1,VN,THB,4311.96,USD,154.517,211.215,57
2012/1/7,C1,ZA,THB,71.6,USD,2.46,0.6,1
2012/1/7,C1,ZA,THB,63675.04,THB,65194.19,154.881,324
2012/1/6,MY,ID,USD,25453.14,USD,922.74,169.16,198
2012/1/6,C1,I1,THB,28350.18,THB,29040.04,52.807,140
2012/1/6,C1,I2,THB,81.1,USD,82.912,21.062,20
2012/1/6,C1,ID,THB,43759.08,USD,1516.8,236.048,386
2012/1/6,C1,MY,THB,13035.72,AUD,416.4,15.07,14
2012/1/6,C1,PK,THB,21122.29,USD,742.51,185.065,75
2012/1/6,C1,TW,THB,1962.02,USD,66.783,18.965,25
2012/1/5,ID,ZA,USD,53455.49,THB,54714.14,88.376,306
2012/1/5,C1,AR,THB,22962.72,USD,792.09,36.219,119
2012/1/5,C1,AU,THB,54.931,USD,56.297,30.6,7
2012/1/5,C1,AU,THB,103.65,USD,105.074,41.303,9
2012/1/5,C1,C1,THB,17.6,USD,0.638,3.6,2
2012/1/5,C1,MY,THB,577.098,USD,602.446,123.761,98
2012/1/5,C1,VE,THB,0.575,USD,0.597,0.256,2
2012/1/4,ID,MY,USD,69050.84,THB,71307.986,186.204,37
2012/1/4,ID,ZA,USD,31025.52,USD,1067.693,328.466,374
2012/1/4,C1,MX,THB,434,USD,14.74,61.242,2
2012/1/4,TW,AU,USD,5813.06,USD,200.545,34.748,67
2012/1/3,ID,I1,USD,261.55,USD,9.025,31.44,1
2012/1/3,C1,ID,THB,4310.76,THB,4451.05,38.766,22
2012/1/3,C1,ID,THB,87.963,USD,91.085,44.622,11
2012/1/2,C1,AR,THB,47.364,USD,48.544,14.96,6
2012/1/2,C1,BR,THB,503.228,USD,520.907,70.122,107
2012/1/1,C1,BR,THB,372.512,USD,382.341,31.601,35
2012/1/1,C1,MY,THB,483.951,USD,503.024,69.91,44
2011/12/31,ID,BR,USD,38.32,USD,42.6,4.343,6
2011/12/31,ID,MY,USD,53783.05,USD,1855.78,131.723,101
2011/12/31,ID,PH,USD,20543.87,USD,703.93,40.014,100
2011/12/31,ID,TW,USD,746.39,USD,27.33,28.236,4
2011/12/31,PH,ID,USD,30965.28,USD,1071.03,15.618,180
2011/12/31,PH,VN,USD,53871.62,THB,55253.167,115.725,212
2011/12/31,C1,ID,THB,22862.82,USD,779.936,156.155,192
2011/12/31,C1,PH,THB,257.512,USD,367.904,7.041,18
2011/12/31,C1,TR,THB,573.492,USD,590.949,67.368,84
2011/12/31,C1,VN,THB,44.434,THB,1387.158,15.578,11
2011/12/31,C1,ZA,THB,540.041,USD,562.245,15.599,130
2011/12/31,C1,ZA,THB,506.597,USD,522.239,50.956,16
2011/12/31,TW,AU,USD,238.85,USD,7.23,2.4,1
2011/12/30,ID,MY,USD,33860.49,USD,1161.611,121.863,151
2011/12/30,ID,TH,USD,4222.29,USD,152.227,283.281,55
2011/12/30,ID,VN,USD,511.48,USD,26.328,4.464,10
2011/12/30,MY,ID,USD,3532.86,THB,3633.36,15.587,45
2011/12/30,C1,BR,THB,33701.73,USD,1220.98,351.356,288
2011/12/30,C1,I1,THB,11.8,USD,0.399,0.048,1
2011/12/30,C1,I2,THB,229.612,USD,337.649,6.024,16
2011/12/30,C1,ID,THB,0.135,USD,0.138,0.15,1
2011/12/30,C1,MY,THB,97.76,THB,3075.53,6.92,19
2011/12/30,C1,PK,THB,6822.58,AUD,217.95,10.698,8
2011/12/30,C1,ZA,THB,10809.62,USD,379.89,186.355,38
2011/12/30,TW,AU,USD,324.78,USD,11.166,0.432,6
2011/12/30,TW,ID,USD,38105.33,THB,39009.3,75.766,208
2011/12/30,TW,TH,USD,28978.7,THB,29661.09,55.368,144
2011/12/29,C1,AU,THB,30.35,USD,32.214,8.388,8
2011/12/29,C1,AU,THB,47.364,USD,48.544,38.42,6
2011/12/29,C1,ID,THB,70.27,USD,72.08,1.999,2
2011/12/29,C1,MY,THB,50225.85,USD,1740.98,218.558,431
2011/12/29,C1,TW,THB,722.52,USD,24.535,0.022,2
2011/12/29,TW,VN,USD,52743.32,THB,53994.68,77.918,235
2011/12/28,ID,MY,USD,66864.51,THB,69040.933,125.07,34
2011/12/28,PH,TW,USD,28063.63,USD,968.497,419.389,324
2011/12/28,C1,AR,THB,53147.93,THB,54405.02,78.29,284
2011/12/28,C1,ID,THB,2.291,USD,2.638,1.062,2
2011/12/28,C1,MY,THB,441.23,USD,14.99,63.949,3
2011/12/27,C1,ID,THB,9851.57,USD,339.889,103.383,80
2011/12/27,C1,ID,THB,781.59,USD,26.674,103.68,1
2011/12/27,C1,MY,THB,261.55,USD,9.025,62.88,1
2011/12/26,ID,C1,USD,587.48,USD,30.388,7.929,12
2011/12/26,C1,AR,THB,5849.81,THB,6027.84,74.545,41
2011/12/26,C1,BR,THB,4095.69,USD,4095.69,183.235,185
2011/12/26,C1,ZA,THB,47.364,USD,48.544,16.32,6
2011/12/25,C1,BR,THB,507.769,USD,525.457,48.68,103
2011/12/25,C1,ID,THB,565.376,USD,580.922,15.108,43
2011/12/25,C1,MY,THB,507.096,USD,530.006,82.808,42
2011/12/24,AR,VE,USD,46438.28,USD,1603.377,89.999,91
2011/12/24,ID,MY,USD,55333.85,THB,56641.83,77.064,244
2011/12/24,ID,PH,USD,138.91,USD,4.97,16,3
2011/12/24,ID,TW,USD,83127.83,USD,2881.31,138.977,556
2011/12/24,PH,ID,USD,31462.98,THB,32271.396,151.858,212
2011/12/24,C1,ID,THB,19321.28,USD,659.23,195.833,184
2011/12/24,C1,MY,THB,571.768,USD,589.192,81.954,96
2011/12/24,C1,US,THB,34.258,THB,1068.967,13.38,11
2011/12/24,C1,VN,THB,745.017,USD,777.079,19.646,194
2011/12/24,C1,ZA,THB,595.076,USD,613.47,53.424,7
2011/12/24,C1,ZA,THB,35.41,AUD,34.54,7.568,4
2011/12/23,ID,MY,USD,44328.79,USD,1525.436,106.836,252
2011/12/23,ID,TH,USD,8080.03,USD,287.673,420.111,86
2011/12/23,ID,VN,USD,251.46,USD,8.642,0.936,4
2011/12/23,MY,ID,USD,53990.16,THB,55283.78,93.558,323
2011/12/23,PH,AU,USD,44084.36,USD,1598.154,314.403,366
2011/12/23,C1,I1,THB,0.89,USD,1.464,0.024,1
2011/12/23,C1,I2,THB,81.7,THB,2572.83,9.75,22
2011/12/23,C1,ID,THB,9.267,USD,9.557,13.021,13
2011/12/23,C1,MY,THB,6517.86,AUD,208.2,16.152,7
2011/12/23,C1,PK,THB,10809.62,USD,379.89,184.69,38
2011/12/23,TW,ID,USD,129.36,USD,5.262,0.336,2
2011/12/23,TW,TH,USD,57999.6,THB,59375.08,115.368,297
2011/12/22,ID,I1,USD,20554.6,THB,21099.54,44.283,170
2011/12/22,C1,AU,THB,27.77,USD,28.474,8.16,4
2011/12/22,C1,AU,THB,70.36,USD,72.17,2.085,3
2011/12/22,C1,ID,THB,45061.67,USD,1562.16,171.908,382
2011/12/22,C1,MY,THB,169.4,USD,5.784,1.517,1
2011/12/22,C1,TW,THB,20.82,USD,0.716,0.952,2
2011/12/21,ID,MY,USD,141.42,USD,5.847,0.6,3
2011/12/21,PH,TW,USD,50337.98,THB,51534.18,78.06,233
2011/12/21,C1,AR,THB,64.88,USD,2.293,0.284,1
2011/12/21,C1,C1,THB,90631.72,THB,93548.894,111.061,57
2011/12/21,C1,C3,THB,34737.59,USD,1197.329,480.824,428
2011/12/21,C1,ID,THB,51335.3,THB,52548.13,54.669,244
2011/12/21,C1,MY,THB,134.544,USD,140.873,41.827,29
2011/12/20,C1,C2,THB,943.913,USD,976.716,67.058,167
2011/12/20,C1,ID,THB,711.28,USD,24.46,62.54,3
2011/12/20,C1,ID,THB,4158.14,USD,78.32,0.142,2
2011/12/20,C1,MY,THB,8.58,USD,0.311,0.72,1
2011/12/20,TW,AU,USD,25.09,USD,0.82,0.048,2
2011/12/19,ID,PH,USD,42.469,USD,43.521,10.2,5
2011/12/19,C1,AR,THB,76.97,USD,78.697,21.47,16
2011/12/19,C1,EG,THB,261.55,USD,9.025,31.44,1
2011/12/19,C1,MX,THB,21338.61,USD,735.815,66.821,125
2011/12/19,C1,PK,THB,7752.19,THB,7985.04,36.079,39
2011/12/18,ID,MY,USD,1074.73,USD,1074.73,43.659,68
2011/12/18,ID,ZA,USD,230.543,USD,237.177,15.264,20
2011/12/18,C1,BR,THB,517.917,USD,533.92,47.7,6
2011/12/18,C1,I1,THB,199.083,USD,203.985,55.953,21
2011/12/18,C1,MY,THB,51258.45,USD,1771.27,97.702,93
2011/12/17,AR,VE,USD,53565.52,THB,54843.81,77.117,248
2011/12/17,ID,TW,USD,78466.74,USD,2690.836,80.294,269
2011/12/17,MY,ID,USD,647.178,USD,23.842,15.114,2
2011/12/17,PH,ID,USD,29294.63,THB,30047.154,122.784,178
2011/12/17,C1,ID,THB,19271.96,USD,657.543,247.551,189
2011/12/17,C1,MY,THB,935.487,USD,964.482,91.502,149
2011/12/17,C1,PH,THB,54.36,THB,1696.503,13.834,18
2011/12/17,C1,TR,THB,376.986,USD,394.155,20.415,91
2011/12/17,C1,ZA,THB,9.174,USD,9.472,3.78,4
2011/12/17,C1,ZA,THB,44.059,USD,45.41,12.264,10
2011/12/16,ID,MY,USD,22.28,USD,24.49,11.462,4
2011/12/16,ID,TH,USD,2351.72,USD,89.302,415.408,53
2011/12/16,ID,VN,USD,55021.52,THB,56362.19,111.045,273
2011/12/16,MY,I1,USD,31443.762,USD,1140.282,235.778,219
2011/12/16,PH,ID,USD,6517.86,AUD,208.2,16.614,7
2011/12/16,PH,VN,USD,10809.62,USD,379.89,180.777,38
2011/12/16,C1,I2,THB,500.87,USD,17.009,7.467,14
2011/12/16,C1,MY,THB,57612.7,THB,59471.791,43.731,31
2011/12/16,C1,PK,THB,19158.94,USD,662.551,149.929,239
2011/12/15,C1,AU,THB,53293.24,THB,54550.36,87.026,285
2011/12/15,C1,AU,THB,31354.87,THB,32100.54,35.209,143
2011/12/15,C1,C1,THB,2.88,USD,3.204,6.144,2
2011/12/15,C1,ID,THB,40.825,USD,41.836,16.66,5
2011/12/15,C1,ID,THB,130.37,USD,132.166,41.964,10
2011/12/15,C1,MY,THB,164.84,USD,169.31,2.812,4
2011/12/15,C1,TW,THB,60597.9,USD,2100.54,252.601,404
2011/12/15,TW,I1,USD,54758.68,THB,56060.53,105.509,249
2011/12/14,ID,MY,USD,32436.97,USD,1129.75,502.314,46
2011/12/14,ID,ZA,USD,781.59,USD,26.674,69.12,1
2011/12/14,PH,TW,USD,4.04,THB,127.46,0.252,2
2011/12/14,C1,AR,THB,175.598,USD,216.72,3.65,8
2011/12/14,C1,MY,THB,70285.69,THB,72597.502,91.513,36
2011/12/14,C1,PK,THB,117106.11,USD,4029.592,258.75,377
2011/12/14,C1,ZA,THB,112.86,USD,118.048,46.272,35
2011/12/14,TW,TH,USD,7061.56,USD,243.584,34.813,61
2011/12/13,PH,ID,USD,11106.56,USD,386.854,337.446,114
2011/12/13,C1,ID,THB,17.68,USD,0.644,2.76,2
2011/12/13,C1,ID,THB,4631.14,THB,4786.59,36.844,21
2011/12/13,TW,AU,USD,158.35,USD,5.58,0.664,3
2011/12/12,C1,BR,THB,47.364,USD,48.544,15.98,6
2011/12/12,C1,ID,THB,18.754,USD,19.344,2,4
2011/12/12,C1,MX,THB,17.7,AUD,17.27,0.528,2
2011/12/12,C1,MY,THB,441.23,USD,14.99,88.325,3
2011/12/12,C1,VE,THB,261.55,USD,9.025,62.88,1
2011/12/11,ID,MY,USD,1556.78,USD,58.43,16.488,2
2011/12/11,MY,ID,USD,16587.12,THB,17098.834,3.45,10
2011/12/11,PH,AU,USD,9337.8,USD,332.363,41.177,87
2011/12/11,C1,AR,THB,6962.9,USD,6962.9,281.564,337
2011/12/11,C1,BR,THB,7.49,USD,7.8,3.304,3
2011/12/11,C1,EG,THB,524.332,USD,542.376,50.449,117
2011/12/11,C1,ID,THB,404.561,USD,414.97,16.034,31
2011/12/11,C1,ID,THB,64872.47,THB,66417.87,121.019,350
2011/12/10,AR,VE,USD,44653.09,USD,1547.99,143.03,282
2011/12/10,ID,AR,USD,29523.09,THB,30282.403,80.852,168
2011/12/10,ID,PH,USD,22162.06,USD,756.215,233.814,187
2011/12/10,ID,TW,USD,618.368,USD,637.494,86.293,102
2011/12/10,C1,MY,THB,361.379,USD,378.09,17.688,89
2011/12/10,C1,VN,THB,318.86,USD,11.205,0.952,4
2011/12/10,C1,ZA,THB,39186.49,USD,1342.325,67.493,134
2011/12/10,C1,ZA,THB,5770.28,USD,202.865,117.383,52
